96828,White
98766,White
50538,White
61566,White
66924,White
68262,White
68262,White
68262,White
73164,White
74628,White
78012,White
78012,White
82788,White
83616,White
86142,White
90024,White
52788,White
59412,Black
66006,White
36984,White
57744,White
61932,White
64992,White
68262,White
73164,White
74628,White
75372,White
75372,White
82788,White
83616,White
86142,White
87006,White
71382,White
74946,White
74946,White
58572,Black
58572,Black
66906,Black
69270,Black
70656,Black
70656,Black
70656,Black
78360,Black
79926,Black
80724,Black
80724,Black
85662,Black
89718,Black
92430,Black
93354,Black
58572,White
58572,White
66906,White
69270,White
70656,White
70656,White
70656,White
83916,White
84756,White
84756,White
89946,White
94236,White
97080,White
98052,White
71382,Black
72810,Black
72810,Black
72810,Black
85818,Black
87534,Black
87534,Black
87534,Black
93816,Black
95694,Black
99756,Black
99756,Black
53136,Black
55764,Black
64662,Black
66924,Black
68262,Black
68262,Black
78012,Black
78012,Black
82788,Black
83616,Black
89130,Black
90024,Black
57744,White
61932,White
64992,White
68262,White
73164,White
74628,White
75372,White
75372,White
79980,White
83616,White
57426,White
49548,Black
86142,White
87006,White
67326,White
80400,White
82746,White
69264,Black
69264,Black
76476,Black
79152,Black
71382,White
72810,White
72810,White
80400,White
65946,White
71790,White
76266,White
55764,Hispanic
58572,Hispanic
64662,Hispanic
66924,Hispanic
68262,Hispanic
68262,Hispanic
70656,Hispanic
75726,Hispanic
77238,Hispanic
78012,Hispanic
78012,Hispanic
85662,Hispanic
86520,Hispanic
89130,Hispanic
90024,Hispanic
54636,White
58896,White
61932,White
64992,White
73164,White
74628,White
75372,White
75372,White
79980,White
83616,White
86142,White
87006,White
60600,Black
60600,Black
69270,Black
76764,Black
76764,Black
76764,Black
85344,Black
87048,Black
87918,Black
87918,Black
93300,Black
66906,Black
69270,Black
73116,Black
73116,Black
73116,Black
78360,Black
79926,Black
83706,Black
83706,Black
88830,Black
89718,Black
92430,Black
96060,Black
71382,White
72810,White
72810,White
75102,White
85818,White
87534,White
87534,White
87534,White
96828,White
66006,Black
45750,White
52092,Hispanic
40830,White
98766,White
99756,White
99756,White
105864,White
110370,White
111474,White
69264,White
69264,White
69264,White
55764,White
58572,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
78012,White
85662,White
96474,White
97440,White
69264,White
69264,White
76476,White
79152,White
80736,White
80736,White
80736,White
73632,Black
75102,Black
75102,Black
75102,Black
88578,Black
90348,Black
90348,Black
90348,Black
96828,Black
101958,Black
102978,Black
102978,Black
122718,Black
162684,Black
53136,Black
55764,Black
64662,Black
66924,Black
68262,Black
68262,Black
77238,Black
78012,Black
78012,Black
82788,Black
86520,Black
89130,Black
90024,Black
58572,Black
58572,Black
64662,Black
66924,Black
70656,Black
70656,Black
70656,Black
75726,Black
77238,Black
80724,Black
80724,Black
85662,Black
86520,Black
89130,Black
93354,Black
69264,White
69264,White
76476,White
79152,White
80736,White
80736,White
67908,White
78450,White
80022,White
80022,White
80022,White
55764,White
58572,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
92718,White
93648,White
96474,White
97440,White
64926,White
64926,White
71682,White
76476,White
78006,White
78006,White
78006,White
83604,White
59724,White
64374,White
68382,White
71748,White
79980,White
80778,White
83220,White
84054,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
79926,Black
60600,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
69264,White
69264,White
69264,White
66552,White
67884,White
67884,White
80400,White
82008,White
73632,White
75102,White
75102,White
75102,White
85818,White
90348,White
90348,White
90348,White
96828,White
98766,White
102978,White
102978,White
63654,White
43104,White
59412,Black
59412,Black
109278,White
110370,White
111474,White
55764,White
58572,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
78012,White
85662,White
86520,White
94524,White
73476,White
74946,White
74946,White
82746,White
85644,White
87354,White
87354,White
87354,White
93618,White
95490,White
55764,Black
58572,Black
64662,Black
66924,Black
71700,Black
71700,Black
79500,Black
81090,Black
81900,Black
81900,Black
86910,Black
90846,Black
93588,Black
94524,Black
69108,White
83214,White
84876,White
84876,White
87534,White
93816,White
95694,White
96648,White
96648,White
105864,White
106920,White
107988,White
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
79926,White
80724,White
80724,White
88830,White
89718,White
92430,White
93354,White
58572,White
58572,White
64662,White
66924,White
68262,White
70656,White
70656,White
75726,White
77238,White
78012,White
52092,Black
80724,White
85662,White
86520,White
89130,White
90024,White
69264,White
69264,White
67326,White
67326,White
74328,White
76476,White
78006,White
62742,White
62742,White
69270,White
71682,White
75816,White
75816,White
75816,White
81252,White
82878,White
86130,White
86130,White
91404,White
92316,White
95106,White
96060,White
58572,White
58572,White
66924,White
70656,White
70656,White
70656,White
75726,White
77238,White
80724,White
85662,White
86520,White
89130,White
60600,White
60600,White
66906,White
69270,White
73116,White
73116,White
73116,White
78360,White
79926,White
83706,White
83706,White
88830,White
89718,White
92430,White
93354,White
58572,White
58572,White
66906,White
69270,White
70656,White
70656,White
70656,White
78360,White
79926,White
80724,White
58572,White
58572,White
64662,White
66924,White
68262,White
70656,White
75726,White
77238,White
78012,White
80724,White
103590,White
104628,White
104628,White
66006,White
61512,White
57426,White
47808,Black
55794,Black
60720,Black
64992,Black
68262,Black
68262,Black
73164,Black
74628,Black
75372,Black
78012,Black
82788,Black
83616,Black
86142,Black
87006,Black
69264,White
69264,White
76476,White
79152,White
80736,White
80736,White
80736,White
86532,White
60600,Asian/Pacific
60600,Asian/Pacific
66906,Asian/Pacific
71682,Asian/Pacific
73116,Asian/Pacific
73116,Asian/Pacific
73116,Asian/Pacific
78360,Asian/Pacific
82878,Asian/Pacific
89718,Asian/Pacific
95106,Asian/Pacific
96060,Asian/Pacific
58572,White
58572,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
78012,White
85662,White
86520,White
89130,White
90024,White
62742,White
62742,White
69270,White
71682,White
73116,White
75816,White
75816,White
81252,White
82878,White
83706,White
58572,Black
60600,Black
66906,Black
69270,Black
70656,Black
70656,Black
73116,Black
78360,Black
79926,Black
80724,Black
61530,White
68994,White
73296,White
79224,White
84054,White
68994,Black
57426,White
54672,White
36984,Black
66006,White
59412,Asian/Pacific
73296,Black
79224,Black
80016,Black
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
43104,White
58896,White
61932,White
69648,White
74628,White
75372,White
75372,White
79980,White
80778,White
80808,White
82422,White
82422,White
82422,White
94188,White
96072,White
96072,White
96072,White
102960,White
60600,White
60600,White
66906,White
69270,White
73116,White
73116,White
73116,White
78360,White
79926,White
83706,White
83706,White
88830,White
89718,White
60600,White
60600,White
69270,White
71682,White
73116,White
73116,White
73116,White
81252,White
82878,White
83706,White
83706,White
88830,White
92316,White
95106,White
96060,White
71382,Asian/Pacific
72810,Asian/Pacific
72810,Asian/Pacific
72810,Asian/Pacific
85818,Asian/Pacific
87534,Asian/Pacific
87534,Asian/Pacific
87534,Asian/Pacific
93816,Asian/Pacific
98766,Asian/Pacific
99756,Asian/Pacific
99756,Asian/Pacific
105864,Asian/Pacific
43104,Black
42258,White
106920,Asian/Pacific
111474,Asian/Pacific
67326,Black
67326,Black
74328,Black
76476,Black
78006,Black
78006,Black
78006,Black
83604,Black
85278,Black
86130,Black
66552,Black
66552,White
67884,White
67884,White
80400,White
82008,White
82008,White
82008,White
90456,White
92268,White
93192,White
93192,White
98898,White
69264,White
69264,White
50538,White
53136,White
61566,White
66924,White
68262,White
68262,White
68262,White
73164,White
74628,White
78012,White
78012,White
82788,White
83616,White
86142,White
90024,White
58572,White
72810,White
83214,White
84876,White
84876,White
87534,White
93816,White
95694,White
96648,White
96648,White
105864,White
106920,White
107988,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
79926,White
63654,Black
58572,Black
58572,Black
64662,Black
66924,Black
68262,Black
68262,Black
70656,Black
75726,Black
77238,Black
78012,Black
78012,Black
85662,Black
86520,Black
89130,Black
90024,Black
65292,White
80016,White
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
79926,White
80724,White
80724,White
88830,White
89718,White
90618,White
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
79926,White
80724,White
58572,White
58572,White
66906,White
69270,White
70656,White
70656,White
70656,White
78360,White
79926,White
80724,White
80724,White
85662,White
89718,White
92430,White
93354,White
62742,White
62742,White
69270,White
71682,White
75816,White
75816,White
75816,White
81252,White
82878,White
86130,White
86130,White
86130,White
68994,Black
73296,Black
79224,Black
80016,Black
60600,Black
60600,Black
36984,White
57426,White
59412,Black
57426,White
54672,Black
43104,White
69270,Black
71682,Black
73116,Black
79134,Black
87888,Black
89646,Black
90540,Black
90540,Black
96084,Black
99888,Black
102900,Black
103932,Black
64926,White
64926,White
78006,White
78006,White
78006,White
83604,White
52788,White
57744,White
61932,White
64992,White
68262,White
73164,White
74628,White
75372,White
75372,White
82788,White
83616,White
86142,White
87006,White
54636,Black
58896,Black
61932,Black
64992,Black
73164,Black
74628,Black
75372,Black
75372,Black
79980,Black
83616,Black
86142,Black
71382,White
72810,White
72810,White
72810,White
83214,White
98640,White
57744,Black
61932,Black
64992,Black
68262,Black
73164,Black
74628,Black
75372,Black
75372,Black
79980,Black
83616,Black
86142,Black
87006,Black
65292,White
69684,White
75510,White
80016,White
62742,Black
62742,Black
69270,Black
74328,Black
75816,Black
75816,Black
75816,Black
81252,Black
85278,Black
86130,Black
62742,Black
62742,Black
57426,White
61512,White
59412,Black
63654,White
71682,Black
74328,Black
75816,Black
75816,Black
75816,Black
60600,Black
60600,Black
66906,Black
70656,Black
73116,Black
73116,Black
78360,Black
79926,Black
80724,Black
80724,Black
60600,Asian/Pacific
60600,Asian/Pacific
66906,Asian/Pacific
71682,Asian/Pacific
73116,Asian/Pacific
73116,Asian/Pacific
73116,Asian/Pacific
78360,Asian/Pacific
82878,Asian/Pacific
83706,Asian/Pacific
83706,Asian/Pacific
88830,Asian/Pacific
89718,Asian/Pacific
95106,Asian/Pacific
64926,White
64926,White
71682,White
74328,White
78006,White
78006,White
78006,White
83604,White
85278,White
86130,White
58572,Black
58572,Black
64662,Black
66924,Black
68262,Black
70656,Black
70656,Black
75726,Black
77238,Black
78012,Black
80724,Black
85662,Black
86520,Black
89130,Black
90024,Black
73476,White
74946,White
58572,White
58572,White
64662,White
69270,White
70656,White
70656,White
70656,White
75726,White
79926,White
80724,White
80724,White
85662,White
86520,White
92430,White
93354,White
58572,White
58572,White
66906,White
69270,White
40830,Black
43104,White
61512,Black
61512,Black
57426,Black
70656,White
70656,White
70656,White
78360,White
79926,White
80724,White
80724,White
85662,White
55764,Black
58572,Black
64662,Black
66924,Black
62742,White
58572,Black
60600,Black
66906,Black
69270,Black
70656,Black
70656,Black
73116,Black
78360,Black
79926,Black
80724,Black
80724,Black
88830,Black
89718,Black
92430,Black
60600,White
60600,White
69270,White
71682,White
73116,White
73116,White
73116,White
81252,White
58572,Black
58572,Black
64662,Black
66924,Black
70656,Black
70656,Black
70656,Black
75726,Black
77238,Black
80724,Black
80724,Black
85662,Black
86520,Black
89130,Black
90024,Black
58572,Black
58572,Black
64662,Black
66924,Black
68262,Black
70656,Black
70656,Black
75726,Black
77238,Black
78012,Black
80724,Black
85662,Black
86520,Black
89130,Black
90024,Black
71382,White
72810,White
72810,White
80400,White
83214,White
58572,Black
60600,Black
66906,Black
69270,Black
70656,Black
70656,Black
73116,Black
54672,Black
57426,White
57426,White
78360,Black
79926,Black
88830,Black
89718,Black
92430,Black
93354,Black
73476,White
74946,White
74946,White
82746,White
85644,White
87354,White
87354,White
87354,White
93618,White
95490,White
96444,White
47808,White
55794,White
60720,White
64992,White
68262,White
68262,White
73164,White
74628,White
75372,White
78012,White
82788,White
83616,White
86142,White
87006,White
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
82272,White
83916,White
84756,White
84756,White
93300,White
94236,White
97080,White
98052,White
62214,Black
65646,Black
65646,Black
72480,Black
74946,Black
76446,Black
79134,Black
79134,Black
84810,Black
86508,Black
87372,Black
90540,Black
96084,Black
97044,Black
99978,Black
57744,White
61932,White
64992,White
68262,White
73164,White
74628,White
62742,Black
62742,Black
69270,Black
71682,Black
73116,Black
75816,Black
75816,Black
60600,White
60600,White
54672,Black
57426,Black
57426,White
100980,Black
66906,White
69270,White
70656,White
73116,White
73116,White
78360,White
79926,White
80724,White
83706,White
88830,White
89718,White
92430,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
67326,White
67326,White
74328,White
76476,White
78006,White
71382,White
72810,White
55764,Black
58572,Black
64662,Black
66924,Black
68262,Black
68262,Black
70656,Black
75726,Black
77238,Black
78012,Black
78012,Black
85662,Black
86520,Black
89130,Black
90024,Black
66828,White
68166,White
68166,White
75258,White
78006,White
78006,White
83604,White
85278,White
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
79926,White
80724,White
80724,White
83706,White
60600,White
60600,White
66906,White
69270,White
70656,White
73116,White
57426,White
52092,Black
59412,Black
57426,White
59412,Black
79926,White
80724,White
83706,White
88830,White
89718,White
59724,White
64374,White
68382,White
71748,White
79980,White
80778,White
83220,White
75996,White
80022,White
80022,White
80022,White
58572,Native American/Alaskan Native
58572,Native American/Alaskan Native
64662,Native American/Alaskan Native
69270,Native American/Alaskan Native
70656,Native American/Alaskan Native
70656,Native American/Alaskan Native
70656,Native American/Alaskan Native
75726,Native American/Alaskan Native
79926,Native American/Alaskan Native
80724,Native American/Alaskan Native
80724,Native American/Alaskan Native
85662,Native American/Alaskan Native
86520,Native American/Alaskan Native
92430,Native American/Alaskan Native
93354,Native American/Alaskan Native
55728,Black
58896,Black
61932,Black
69648,Black
74628,Black
75372,Black
75372,Black
79980,Black
80778,Black
86142,Black
87006,Black
36984,Black
47808,Black
55794,Black
60720,Black
64992,Black
68262,Black
68262,Black
73164,Black
74628,Black
75372,Black
78012,Black
82788,Black
83616,Black
86142,Black
87006,Black
50538,White
53136,White
61566,White
66924,White
68262,White
68262,White
68262,White
73164,White
77238,White
78012,White
78012,White
82788,White
83616,White
89130,White
90024,White
62742,Black
71682,Black
68616,White
55728,White
57426,Native American/Alaskan Native
46872,White
66006,White
58896,White
61932,White
69648,White
74628,White
75372,White
75372,White
79980,White
80778,White
86142,White
87006,White
60600,White
60600,White
83214,White
84876,White
87534,White
87534,White
93816,White
95694,White
96648,White
99756,White
105864,White
106920,White
107988,White
107988,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
62742,Black
62742,Black
69270,Black
74328,Black
75816,Black
75816,Black
75816,Black
81252,Black
85278,Black
86130,Black
86130,Black
58572,White
60600,White
66906,White
69270,White
70656,White
70656,White
73116,White
78360,White
54636,White
58896,White
61932,White
64992,White
73164,White
74628,White
75372,White
75372,White
79980,White
83616,White
86142,White
87006,White
58572,White
64662,White
66924,White
70656,White
70656,White
57426,White
59412,Black
61512,Black
57426,White
40830,White
70656,White
75726,White
77238,White
80724,White
80724,White
85662,White
86520,White
89130,White
93354,White
64578,White
68166,White
68166,White
75258,White
78072,White
79632,White
82008,White
55728,Black
58896,Black
66378,Black
71040,Black
75372,Black
75372,Black
79980,Black
80778,Black
83220,Black
87006,Black
47808,Black
50538,Black
58668,Black
63720,Black
68262,Black
68262,Black
68262,Black
73164,Black
74628,Black
78012,Black
78012,Black
82788,Black
83616,Black
101442,Black
64926,White
64926,White
74328,White
76476,White
78006,White
78006,White
78006,White
83604,White
85278,White
86130,White
86130,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
69330,White
72810,White
72810,White
84876,White
84876,White
84876,White
90960,White
92778,White
93708,White
93708,White
36984,Black
63654,White
57426,White
43104,Black
93708,White
47808,Black
55794,Black
60720,Black
64992,Black
68262,Black
68262,Black
73164,Black
74628,Black
75372,Black
78012,Black
82788,Black
83616,Black
86142,Black
87006,Black
78450,White
82422,White
82422,White
55764,White
58572,White
64662,White
66924,White
73968,White
76446,White
92778,White
93708,White
93708,White
102564,White
103590,White
104628,White
104628,White
58572,White
58572,White
64662,White
69270,White
70656,White
70656,White
70656,White
75726,White
79926,White
80724,White
80724,White
85662,White
86520,White
92430,White
93354,White
65646,Black
74946,Black
77580,Black
79134,Black
79134,Black
79134,Black
87888,Black
89646,Black
90540,Black
67938,White
72510,White
64356,White
65646,White
65646,White
74946,White
77580,White
79134,White
79134,White
79134,White
87888,White
89646,White
96084,White
99888,White
102900,White
43104,White
58896,White
61932,White
69648,White
74628,White
75372,White
75372,White
79980,White
57426,White
59412,Black
80778,White
83220,White
87006,White
68994,White
73296,White
79224,White
84054,White
62742,Black
62742,Black
69270,Black
74328,Black
75816,Black
62742,White
62742,White
71682,White
74328,White
75816,White
75816,White
75816,White
83604,White
85278,White
86130,White
86130,White
91404,White
92316,White
95106,White
96060,White
58572,Black
58572,Black
66906,Black
69270,Black
70656,Black
70656,Black
70656,Black
78360,Black
79926,Black
80724,Black
80724,Black
85662,Black
89718,Black
92430,Black
93354,Black
55764,White
58572,White
64662,White
73968,White
73968,White
90960,White
92778,White
93708,White
93708,White
102564,White
103590,White
104628,White
104628,White
68994,White
73296,White
79224,White
80016,White
84054,White
68994,White
73296,White
79224,White
80016,White
58572,White
58572,White
64662,White
66924,White
68262,White
70656,White
70656,White
58896,White
61932,White
69648,White
61512,Black
61512,White
52092,White
43104,White
43104,White
74628,White
75372,White
75372,White
79980,White
80778,White
83220,White
87006,White
47808,White
50538,White
58668,White
63720,White
68262,White
68262,White
68262,White
73164,White
74628,White
50538,White
58668,White
63720,White
68262,White
68262,White
68262,White
73164,White
74628,White
75372,White
78012,White
82788,White
83616,White
86142,White
87006,White
66552,White
67884,White
67884,White
80400,White
82008,White
82008,White
82008,White
87888,White
92268,White
93192,White
93192,White
98898,White
99888,White
53136,White
55764,White
64662,White
66924,White
68262,White
68262,White
68262,White
73164,White
77238,White
78012,White
78012,White
82788,White
83616,White
89130,White
72810,White
72810,White
72810,White
85818,White
87534,White
98640,White
60600,Black
60600,Black
66906,Black
71682,Black
73116,Black
73116,Black
73116,Black
78360,Black
82878,Black
83706,Black
83706,Black
88830,Black
89718,Black
95106,Black
96060,Black
49548,White
58572,White
58572,White
64662,White
66924,White
76446,White
76446,White
81924,White
83562,White
84396,White
87372,White
92718,White
93648,White
96474,White
97440,White
55764,White
58572,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
78012,White
85662,White
86520,White
89130,White
90024,White
55764,White
58572,White
64662,White
66924,White
68262,White
68262,White
90960,White
92778,White
93708,White
93708,White
102564,White
103590,White
104628,White
104628,White
48078,White
50490,White
64356,White
65646,White
65646,White
77580,White
79134,White
79134,White
89646,White
90540,White
90540,White
96084,White
97044,White
102900,White
71382,White
74946,White
74946,White
74946,White
36984,White
47808,White
50538,White
58668,White
63720,White
68262,White
68262,White
68262,White
73164,White
74628,White
78012,White
78012,White
82788,White
83616,White
86142,White
57426,White
52092,White
47604,White
55794,Black
60720,Black
64992,Black
68262,Black
68262,Black
73164,Black
74628,Black
75372,Black
75372,Black
82788,Black
83616,Black
86142,Black
87006,Black
64926,Black
64926,Black
71682,Black
74328,Black
75816,Black
78006,Black
78006,Black
83604,Black
85278,Black
47808,White
55794,White
60720,White
64992,White
68262,White
68262,White
73164,White
74628,White
75372,White
78012,White
82788,White
83616,White
64374,White
68382,White
71748,White
79980,White
80778,White
88296,White
66552,White
67884,White
67884,White
74946,White
77580,White
82008,White
82008,White
82008,White
87888,White
98898,White
99888,White
102900,White
58572,White
58572,White
64662,White
66924,White
68262,White
70656,White
70656,White
75726,White
77238,White
78012,White
80724,White
85662,White
86520,White
89130,White
90024,White
75996,White
77514,White
77514,White
77514,White
88578,White
93276,White
93276,White
93276,White
112254,White
162684,White
162684,White
43104,White
162684,White
53136,White
55764,White
64662,White
66924,White
68262,White
68262,White
68262,White
73164,White
77238,White
78012,White
78012,White
82788,White
83616,White
89130,White
90024,White
62214,White
63456,White
63456,White
72480,White
74946,White
76446,White
76446,White
76446,White
84810,White
86508,White
87372,White
87372,White
87372,White
65646,White
72480,White
74946,White
76446,White
79134,White
79134,White
84810,White
86508,White
87372,White
90540,White
96084,White
97044,White
99978,White
100980,White
64992,White
73164,White
74628,White
71382,White
72810,White
75102,White
75102,White
85818,White
87534,White
87534,White
90348,White
96828,White
98766,White
99756,White
99756,White
109278,White
110370,White
89718,White
90618,White
58572,White
58572,White
63396,White
58572,White
58572,White
64662,White
69270,White
70656,White
70656,White
70656,White
75726,White
79926,White
80724,White
80724,White
85662,White
86520,White
154932,White
57426,White
92430,White
93354,White
50538,White
50538,White
64356,White
65646,White
65646,White
72480,White
74946,White
87534,White
87534,White
93816,White
95694,White
99756,White
99756,White
105864,White
106920,White
107988,White
111474,White
68616,White
67326,White
67326,White
62742,Black
62742,Black
69270,Black
74328,Black
75816,Black
75816,Black
75816,Black
81252,Black
85278,Black
86130,Black
86130,Black
91404,Black
92316,Black
95106,Black
84630,White
58572,White
60600,White
66906,White
69270,White
70656,White
79134,White
84810,White
86508,White
87372,White
87372,White
96084,White
97044,White
99978,White
100980,White
47808,White
55794,White
60720,White
64992,White
68262,White
68262,White
73164,White
74628,White
75372,White
78012,White
82788,White
83616,White
86142,White
58896,Hispanic
61932,Hispanic
64992,Hispanic
73164,Hispanic
74628,Hispanic
75372,Hispanic
75372,Hispanic
79980,Hispanic
80778,Hispanic
86142,Hispanic
87006,Hispanic
55764,White
58572,White
36984,White
47604,White
64662,White
66924,White
68262,White
68262,White
70656,White
75726,White
77238,White
78012,White
78012,White
85662,White
86520,White
89130,White
94524,White
68994,White
73296,White
79224,White
80016,White
36984,White
47808,White
50538,White
58668,White
63720,White
68262,White
68262,White
68262,White
73164,White
74628,White
78012,White
78012,White
82788,White
83616,White
47808,White
50538,White
58668,White
63720,White
68262,White
68262,White
68262,White
73164,White
74628,White
78012,White
86910,White
87780,White
90432,White
91338,White
52788,White
57744,White
61932,White
64992,White
68262,White
73164,White
74628,White
75372,White
75372,White
82788,White
83616,White
101442,White
73632,Black
75102,Black
75102,Black
77514,Black
88578,Black
90348,Black
90348,Black
90348,Black
99960,Black
101958,Black
102978,Black
102978,Black
109278,Black
110370,Black
71382,White
74946,White
74946,White
62742,White
71682,White
82008,White
43104,White
82008,White
87888,White
89646,White
93192,White
93192,White
98898,White
99888,White
102900,White
103932,White
68616,Hispanic
71382,Hispanic
75102,Hispanic
75102,Hispanic
75102,Hispanic
85818,Hispanic
87534,Hispanic
90348,Hispanic
90348,Hispanic
96828,Hispanic
98766,Hispanic
99756,Hispanic
102978,Hispanic
109278,Hispanic
110370,Hispanic
111474,Hispanic
58572,White
58572,White
66906,White
70656,White
78360,White
79926,White
80724,White
80724,White
85662,White
89718,White
92430,White
93354,White
61530,Hispanic
68994,Hispanic
73296,Hispanic
79224,Hispanic
84054,Hispanic
55728,White
63114,White
67704,White
71748,White
75372,White
79980,White
80778,White
83220,White
55728,White
58896,White
66378,White
71040,White
75372,White
75372,White
79980,White
80778,White
83220,White
87006,White
65292,White
69684,White
75510,White
80016,White
66552,White
75102,White
75102,White
85818,White
90348,White
90348,White
90348,White
96828,White
98766,White
102978,White
102978,White
122718,White
68880,White
72810,White
111474,Hispanic
72810,White
80400,White
82746,White
84402,White
84402,White
84402,White
90456,White
58572,White
58572,White
64662,White
66924,White
68262,White
70656,White
70656,White
75726,White
77238,White
78012,White
80724,White
85662,White
86520,White
89130,White
90024,White
63456,Black
74946,Black
76446,Black
76446,Black
76446,Black
81924,Black
86508,Black
87372,Black
87372,Black
92718,Black
93648,Black
99978,Black
69264,White
75102,White
75102,White
85818,White
87534,White
101634,White
48078,White
61530,White
68994,White
73296,White
79224,White
84054,White
65946,Hispanic
71790,Hispanic
76266,Hispanic
75996,White
77514,White
77514,White
77514,White
88578,White
93276,White
93276,White
93276,White
99960,White
101958,White
62424,White
63672,White
63672,White
70296,White
72726,White
76764,White
76764,White
76764,White
82272,White
83916,White
87918,White
87918,White
93300,White
94236,White
97080,White
58572,White
58572,White
64662,White
66924,White
54672,White
68262,White
70656,White
70656,White
75726,White
77238,White
78012,White
80724,White
85662,White
86520,White
89130,White
90024,White
66552,White
67884,White
67884,White
82008,White
82008,White
82008,White
90456,White
92268,White
93192,White
93192,White
58572,White
58572,White
66906,White
69270,White
70656,White
70656,White
70656,White
78360,White
79926,White
80724,White
89946,White
94236,White
97080,White
60600,White
60600,White
66906,White
71682,White
73116,White
73116,White
73116,White
78360,White
82878,White
83706,White
83706,White
88830,White
89718,White
95106,White
96060,White
62742,Black
62742,Black
69270,Black
71682,Black
75816,Black
75816,Black
75816,Black
81252,Black
82878,Black
86130,Black
