-0.238112524,-0.223736422,-0.225146504,-0.230397302,-0.244836889,-0.19947811,1.464095288,1.770549195,-0.309650449
-0.240013972,-0.236371121,-0.225146504,-0.252433659,-0.295159358,-0.19947811,-0.439618292,-0.578989554,-0.309650449
-0.240129212,-0.22965158,-0.225146504,-0.254907128,-0.199614671,-0.19947811,-0.632366548,-0.578697398,-0.309650449
-0.215391173,-0.200664364,-0.10455116,-0.05916581,-0.176493537,-0.042429613,1.139888427,1.571999916,2.36350057
-0.231687932,-0.221803941,-0.222981972,-0.247824013,-0.106110084,-0.188973194,1.615892954,1.771289324,-0.309252651
-0.236499173,-0.192022152,-0.225146504,-0.228485985,-0.216275488,-0.19947811,2.098757305,1.575661606,-0.309650449
-0.234540105,-0.202086748,-0.184793447,-0.246249987,-0.278668549,-0.17951877,1.134182592,2.736164025,-0.309252651
-0.158405334,-0.223510802,-0.225146504,-0.161252609,-0.236506481,-0.19947811,-0.550834004,2.351998244,-0.309650449
-0.236614413,-0.231260346,-0.220894745,-0.229160567,-0.279008566,-0.195276144,1.61794449,1.565202418,-0.309252651
-0.229844103,-0.233408637,-0.225146504,-0.207461501,-0.291589183,-0.19947811,0.970540509,-0.578794784,-0.309650449
-0.239543412,-0.193758442,-0.225146504,-0.254907128,-0.23038618,-0.19947811,0.657344629,-0.247158668,-0.309650449
-0.178236098,-0.219949936,-0.225146504,-0.089859308,-0.231916256,-0.19947811,-0.503472363,-0.402858386,-0.309650449
-0.232581037,-0.213524682,-0.225146504,-0.167661141,-0.230046164,-0.19947811,1.772915626,1.572408935,-0.309650449
-0.196904867,-0.179652311,-0.225146504,-0.13325744,-0.209815171,-0.19947811,-0.59383613,-0.402897341,-0.309650449
-0.168383137,-0.210689723,-0.217802557,-0.15596838,-0.18737407,-0.18949844,1.130848845,1.565669868,-0.309120051
-0.239072851,-0.156992254,-0.225146504,-0.248498595,0.079369016,-0.19947811,0.489695639,2.150663744,-0.309650449
-0.240129212,-0.197809785,-0.172656608,-0.254907128,-0.119030718,0.052114633,-0.632366548,-0.578775307,0.064200321
-0.203963274,-0.18794138,-0.225146504,-0.135393618,-0.241606731,-0.19947811,2.093740657,2.54916465,-0.309650449
-0.238544671,-0.23291816,-0.225146504,-0.246249987,-0.287849,-0.19947811,-0.486899795,-0.551702176,-0.309650449
-0.058089513,0.695477132,-0.225146504,3.316894096,4.39061052,-0.19947811,2.108133467,1.57663546,-0.309650449
-0.237363468,-0.179750406,-0.187421807,-0.174182104,-0.218655605,-0.184245982,0.814527577,1.568065548,1.555572379
-0.240042782,-0.234173782,-0.225146504,-0.254344976,-0.292439225,-0.19947811,-0.63235052,-0.578970077,-0.309650449
-0.23367581,-0.171441719,0.26821214,-0.192508259,-0.199954688,0.077326432,1.304860803,1.961950388,3.146632671
9.046248201,8.274246039,4.129504981,1.490687187,2.716538392,7.152912753,-0.614591908,-0.578716875,-0.291006972
-0.239092058,-0.22573757,0.006071876,-0.221852592,-0.264047832,0.032680538,1.614450467,-0.55945405,2.08586393
-0.240110005,-0.23595912,-0.225146504,-0.254457406,-0.292779241,-0.19947811,-0.471096554,-0.304596555,-0.309650449
-0.102351012,0.087461695,-0.225146504,0.853094416,0.448287114,-0.19947811,-0.614656019,-0.559395619,-0.309650449
3.066989328,2.015773697,1.508488869,0.311292342,0.759742394,-0.164286641,-0.423478471,-0.3254565,0.114853295
2.02969148,-0.084058261,0.709931239,9.242313213,0.586843912,0.055266108,-0.550834004,-0.402059827,-0.296363988
