6.816939265,-0.894333185,2.911454725,0.043368493,3.36100774,-2.002191873,-0.840793712,0.888029637,0.128153551
6.520483544,-0.348508843,7.839189249,1.781461453,0.736199772,-3.060689909,-0.491336641,-0.154258669,-1.001335373
1.277972443,-0.712391738,0.705357219,-0.610512138,3.262484269,5.48304826,-0.770902298,0.888029637,1.083874948
0.990714115,-0.275732264,1.293456816,0.032191046,0.260904456,-0.56945624,-0.421445227,0.054198992,-0.089055857
0.72768305,0.570295467,2.168566934,0.792257421,-0.164910425,-1.341549594,0.487143157,-0.675402822,-1.001335373
0.686038275,-0.594129797,0.443343808,-0.671988095,2.939537792,0.120680022,-0.840793712,0.366885484,1.301084356
0.65395442,1.097925665,2.6884784,0.451345297,-0.107672204,-0.345709762,1.745188611,-1.196546976,-0.262823384
0.446802079,-0.330314698,0.524996869,6.258028851,-0.427067121,-2.123395779,-0.561228056,-0.154258669,-0.827567846
0.353072128,-1.212730719,-0.443223777,-0.761407668,6.220528828,1.046888779,-0.770902298,1.096487298,0.692898013
0.268104062,-0.284829336,0.349850527,-0.442850438,0.315069841,-0.345709762,-0.561228056,-0.050029839,1.127316829
0.25582845,-1.52203118,-0.716384167,1.127580822,-0.331164767,0.409933588,-1.050467955,1.930317943,1.474851883
0.198291496,1.088828593,1.285379819,-0.169002994,-0.071162329,0.171224728,0.976383056,-1.092318145,-1.609521716
0.171391761,-0.021014237,0.415524128,1.244944012,-0.358327247,-0.386788823,-0.211770985,-0.362716331,-0.480032793
0.135175645,0.515713033,0.710622057,-0.236067674,-0.073024034,-0.21953754,0.277468914,-0.466945161,-0.653800319
0.110208415,-0.421285422,0.055436654,0.943152951,-0.353458172,-0.460584093,-0.561228056,0.262656653,-0.871009728
0.071341051,1.65284708,1.215552281,-0.588157245,0.44727135,0.135964052,2.164537096,-1.300775806,-0.523474674
0.045241805,-0.257538119,0.075633128,-0.196946611,-0.165421882,1.629680723,-0.561228056,0.262656653,0.779781776
0.043512039,-0.066499599,0.179491349,-0.521092565,0.18601891,-0.316991179,-0.491336641,0.262656653,0.779781776
0.042467502,-0.958012692,-0.317870174,0.529587424,-0.337709376,3.122472656,-0.910685126,1.721860282,0.779781776
-0.027419024,-1.021692199,-0.374518164,-0.04605108,-0.271289472,0.110594056,-0.98057654,1.096487298,-0.306265266
-0.036984302,-0.766974172,-0.263401731,0.758725081,-0.381338738,1.496012951,-0.770902298,1.096487298,1.083874948
-0.050040582,-1.048983416,-0.39326569,-0.146648101,-0.256286585,0.208713966,-0.701010884,1.304944959,1.040433066
-0.074087551,-1.385575094,-0.535363033,0.33957083,-0.359976185,0.854399606,-1.120359369,1.826089112,0.475688604
-0.077723858,1.46180856,0.577377627,-0.437261714,-0.117889077,-0.231271953,1.39573154,-1.196546976,-0.914451609
-0.079850485,-0.084693744,-0.021758717,-0.537858735,0.016026837,0.834078337,-0.351553813,-0.154258669,0.388804841
-0.104333271,-0.639615159,-0.258171187,-0.347842141,-0.213024245,-0.93911035,-0.491336641,-0.050029839,-1.175102899
-0.107524271,0.825013494,0.251926503,-0.286366184,-0.247455557,-0.058523934,0.417251742,-0.988089314,-1.305428544
-0.120028869,-1.167245357,-0.454448532,2.133551023,-0.440545046,0.06629277,-1.260142197,1.513402621,1.040433066
-0.121959419,-0.266635191,-0.148509214,-0.554624905,-0.026358661,1.175203407,-0.770902298,0.158427823,0.953549303
